Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2018","2018","tonnes","617731","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2019","2019","tonnes","619255","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2020","2020","tonnes","497607.75","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","8086","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","4763","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2020","2020","tonnes","5003.99","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2018","2018","tonnes","41200","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2019","2019","tonnes","59281","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2020","2020","tonnes","41962.57","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4021","NPK fertilizers","2018","2018","tonnes","90931","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4021","NPK fertilizers","2019","2019","tonnes","92383","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4021","NPK fertilizers","2020","2020","tonnes","89286.83","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4008","Other nitrogenous fertilizers, n.e.c.","2018","2018","tonnes","17095","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4008","Other nitrogenous fertilizers, n.e.c.","2019","2019","tonnes","18888","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4008","Other nitrogenous fertilizers, n.e.c.","2020","2020","tonnes","12774","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4024","Other NP compounds","2018","2018","tonnes","15412","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4024","Other NP compounds","2019","2019","tonnes","16018","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4024","Other NP compounds","2020","2020","tonnes","15476.04","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","20265","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","12749","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2020","2020","tonnes","18555.3","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4017","Potassium sulphate (sulphate of potash) (SOP)","2018","2018","tonnes","4180","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4017","Potassium sulphate (sulphate of potash) (SOP)","2019","2019","tonnes","3459.62","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4017","Potassium sulphate (sulphate of potash) (SOP)","2020","2020","tonnes","2984.39","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4005","Sodium nitrate","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4012","Superphosphates above 35%","2018","2018","tonnes","11539","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4012","Superphosphates above 35%","2019","2019","tonnes","11740","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4012","Superphosphates above 35%","2020","2020","tonnes","12728.48","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4013","Superphosphates, other","2018","2018","tonnes","5692","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4013","Superphosphates, other","2019","2019","tonnes","4478","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4013","Superphosphates, other","2020","2020","tonnes","4198.54","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4001","Urea","2018","2018","tonnes","174202","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4001","Urea","2019","2019","tonnes","131836","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4001","Urea","2020","2020","tonnes","160195.39","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4006","Urea and ammonium nitrate solutions (UAN)","2018","2018","tonnes","241436","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4006","Urea and ammonium nitrate solutions (UAN)","2019","2019","tonnes","219413","A","Official figure"
"RFB","Fertilizers by Product","203","Czechia","5157","Agricultural Use","4006","Urea and ammonium nitrate solutions (UAN)","2020","2020","tonnes","161001.18","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4007","Ammonia, anhydrous","2018","2018","tonnes","7486","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4007","Ammonia, anhydrous","2019","2019","tonnes","9320","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4007","Ammonia, anhydrous","2020","2020","tonnes","7486","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2019","2019","tonnes","12796","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2020","2020","tonnes","22929","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4002","Ammonium sulphate","2018","2018","tonnes","23151.52","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4002","Ammonium sulphate","2019","2019","tonnes","44071.5","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4002","Ammonium sulphate","2020","2020","tonnes","43046","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2018","2018","tonnes","18076.01","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2019","2019","tonnes","28100","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2020","2020","tonnes","40140","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","9478.9","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","13517","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2020","2020","tonnes","19339","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2018","2018","tonnes","272","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2019","2019","tonnes","295","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2020","2020","tonnes","29","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4021","NPK fertilizers","2018","2018","tonnes","302470","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4021","NPK fertilizers","2019","2019","tonnes","284965.83","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4021","NPK fertilizers","2020","2020","tonnes","303818","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4024","Other NP compounds","2018","2018","tonnes","8595.1","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4024","Other NP compounds","2019","2019","tonnes","19792","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4024","Other NP compounds","2020","2020","tonnes","42169","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4014","Other phosphatic fertilizers, n.e.c.","2018","2018","tonnes","399.2","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4014","Other phosphatic fertilizers, n.e.c.","2019","2019","tonnes","382.67","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4014","Other phosphatic fertilizers, n.e.c.","2020","2020","tonnes","407","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4018","Other potassic fertilizers, n.e.c.","2018","2018","tonnes","6710.22","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4018","Other potassic fertilizers, n.e.c.","2019","2019","tonnes","16945.95","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4018","Other potassic fertilizers, n.e.c.","2020","2020","tonnes","22386","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4027","PK compounds","2018","2018","tonnes","10746.48","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4027","PK compounds","2019","2019","tonnes","16303.56","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4027","PK compounds","2020","2020","tonnes","14205","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","18069.68","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","26334.25","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2020","2020","tonnes","34838","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4017","Potassium sulphate (sulphate of potash) (SOP)","2018","2018","tonnes","7977.1","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4017","Potassium sulphate (sulphate of potash) (SOP)","2019","2019","tonnes","3613.8","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4017","Potassium sulphate (sulphate of potash) (SOP)","2020","2020","tonnes","1974","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4012","Superphosphates above 35%","2018","2018","tonnes","1775.76","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4012","Superphosphates above 35%","2019","2019","tonnes","1842","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4012","Superphosphates above 35%","2020","2020","tonnes","904","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4001","Urea","2018","2018","tonnes","1111.59","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4001","Urea","2019","2019","tonnes","981","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4001","Urea","2020","2020","tonnes","1268","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4006","Urea and ammonium nitrate solutions (UAN)","2018","2018","tonnes","8896","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4006","Urea and ammonium nitrate solutions (UAN)","2019","2019","tonnes","37973","A","Official figure"
"RFB","Fertilizers by Product","208","Denmark","5157","Agricultural Use","4006","Urea and ammonium nitrate solutions (UAN)","2020","2020","tonnes","28644","A","Official figure"
"RFB","Fertilizers by Product","214","Dominican Republic","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2018","2018","tonnes","8944.27","A","Official figure"
"RFB","Fertilizers by Product","214","Dominican Republic","5157","Agricultural Use","4002","Ammonium sulphate","2018","2018","tonnes","81156.89","A","Official figure"
"RFB","Fertilizers by Product","214","Dominican Republic","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2018","2018","tonnes","2474.75","A","Official figure"
"RFB","Fertilizers by Product","214","Dominican Republic","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","45051.48","A","Official figure"
